#{"t_start": 1773677719.898279, "env_id": "None"}
r,l,t
-0.661323,7,261.715803
-0.54522,7,261.723928
-0.538043,7,261.736136
-0.630655,7,261.748974
-0.558018,7,261.765092
-0.493437,7,261.780845
-0.66175,7,261.795037
-0.688588,7,261.810221
-0.629664,7,261.825257
-0.516522,7,261.837371
-0.657352,7,261.847673
-0.611361,7,261.857385
-0.547037,7,261.867438
-0.510188,7,261.875504
-0.535783,7,261.889515
-0.565906,7,261.904714
-0.573222,7,261.919701
-0.520881,7,261.932047
-0.53206,7,261.941269
-0.62266,7,261.951628
-0.463134,7,261.960224
-0.661797,7,261.976401
-0.558103,7,261.991547
-0.558085,7,262.001051
-0.604608,7,262.00901
-0.516538,7,262.018311
-0.549761,7,262.027847
-0.643644,7,262.03726
-0.62564,7,262.048579
-0.648725,7,262.056644
-0.557481,7,262.070133
-0.566574,7,262.082599
-0.712315,7,262.09058
-0.4877,7,262.102969
-0.540196,7,262.117397
-0.5232,7,262.132491
-0.562609,7,262.14746
-0.650265,7,262.16385
-0.634463,7,262.171749
-0.594415,7,262.185727
-0.643268,7,262.200935
-0.592233,7,262.21521
-0.502778,7,262.228448
-0.579433,7,262.237746
-0.577908,7,262.247127
-0.581464,7,262.256252
-0.488972,7,262.268011
-0.55518,7,262.283141
-0.541508,7,262.299435
-0.49503,7,262.312017
-0.522196,7,262.327407
-0.585908,7,262.342548
-0.637813,7,262.352612
-0.58543,7,262.363987
-0.577844,7,262.3792
-0.526209,7,262.395481
-0.537461,7,262.403492
-0.494379,7,262.41659
-0.52956,7,262.432009
-0.545413,7,262.447259
-0.60825,7,262.461061
-0.617691,7,262.47569
-0.616502,7,262.486029
-0.675965,7,262.495073
-0.600098,7,262.505752
-0.515405,7,262.51792
-0.557839,7,262.530864
-0.586483,7,262.54724
-0.496925,7,262.562429
-0.479613,7,262.578501
-0.622729,7,262.593175
-0.586581,7,262.603177
-0.765468,7,262.61323
-0.519934,7,262.623249
-0.465115,7,262.635813
-0.631513,7,262.649907
-0.509176,7,262.659131
-0.536287,7,262.669738
-0.45835,7,262.682025
-0.476339,7,262.692047
-0.634421,7,262.707582
-0.602744,7,262.723874
-0.562897,7,262.735515
-0.613363,7,262.747043
-0.676624,7,262.75537
-0.551781,7,262.771449
-0.468396,7,262.784196
-0.625093,7,262.79499
-0.679104,7,262.803846
-0.58881,7,262.814256
-0.508371,7,262.830663
-0.485524,7,262.849246
-0.602157,7,262.865759
-0.482879,7,262.873934
-0.604374,7,262.886428
-0.608199,7,262.902096
-0.540331,7,262.917681
-0.630499,7,262.933254
-0.519537,7,262.946813
-0.645197,7,262.956247
-0.649744,7,262.966893
-0.568035,7,262.975875
-0.548996,7,262.991974
-0.497805,7,263.007027
-0.548345,7,263.022009
-0.614384,7,263.033393
-0.481014,7,263.041311
-0.617843,7,263.054308
-0.654057,7,263.072369
-0.596836,7,263.088599
-0.521675,7,263.103941
-0.527124,7,263.118971
-0.542956,7,263.133983
-0.628055,7,263.149165
-0.602427,7,263.164265
-0.712449,7,263.178689
-0.524179,7,263.18956
-0.996684,7,263.205713
-0.583303,7,263.221405
-0.561415,7,263.236484
-0.537237,7,263.251501
-0.533319,7,263.264388
-0.64131,7,263.272122
-0.533776,7,263.282203
-0.578469,7,263.290234
-0.655689,7,263.30266
-0.533157,7,263.31144
-0.594592,7,263.3269
-0.602136,7,263.336801
-0.4871,7,263.346238
-0.483347,7,263.355658
-0.538986,7,263.367636
-0.523262,7,263.382317
-0.473884,7,263.390449
-0.514693,7,263.404725
-0.487987,7,263.420472
-0.546953,7,263.435652
-0.517778,7,263.450262
-0.614379,7,263.465326
-0.495219,7,263.48027
-0.639216,7,263.49737
-0.522388,7,263.505219
-0.618119,7,263.548423
-0.497452,7,263.565067
-0.506498,7,263.579882
-0.538194,7,263.588236
-0.691761,7,263.597224
-0.557071,7,263.606989
-0.544166,7,263.617949
-0.508451,7,263.627547
-0.663126,7,263.644498
-0.522087,7,263.656217
-0.490097,7,263.671672
-0.60851,7,263.684129
-0.512326,7,263.693151
-0.574473,7,263.7037
-0.644701,7,263.720194
-0.624154,7,263.73722
-0.47017,7,263.752201
-0.513889,7,263.768682
-0.623103,7,263.781297
-0.563256,7,263.79245
-0.454988,7,263.809994
-0.553289,7,263.828717
-0.628318,7,263.839528
-0.587718,7,263.852852
-0.585713,7,263.86534
-0.503112,7,263.881847
-0.564737,7,263.897229
-0.750692,7,263.905505
-0.551379,7,263.921396
-0.697843,7,263.937707
-0.516899,7,263.956414
-0.537898,7,263.973353
-1.044818,7,263.98901
-0.455824,7,264.000577
-0.543263,7,264.008716
-0.609887,7,264.01808
-0.551905,7,264.026102
-0.711661,7,264.034217
-0.525267,7,264.042214
-0.544291,7,264.051785
-0.599972,7,264.064986
-0.549513,7,264.081589
-0.56207,7,264.09032
-0.642223,7,264.102913
-0.491852,7,264.118344
-0.580357,7,264.130633
-0.493014,7,264.138614
-0.610258,7,264.147104
-0.661747,7,264.156557
-0.578677,7,264.167094
-0.627029,7,264.17508
-0.647902,7,264.192142
-0.579455,7,264.20771
-0.535747,7,264.22327
-0.643987,7,264.238835
-0.696638,7,264.250427
-0.485769,7,264.258449
-0.648896,7,264.275849
-0.432986,7,264.292306
-0.575287,7,264.302957
-0.525684,7,264.313594
-0.650825,7,264.328264
-0.577805,7,264.33631
-0.499094,7,264.345031
-0.633329,7,264.354442
-0.585265,7,264.363876
-0.522012,7,264.373294
-0.514957,7,264.389042
-0.718938,7,264.405869
-0.559246,7,264.417317
-0.590675,7,264.427107
-0.711638,7,264.439792
-0.580273,7,264.453238
-0.501132,7,264.463163
-0.472106,7,264.471288
-0.568739,7,264.483048
-0.547856,7,264.492545
-0.538583,7,264.508465
-0.475939,7,272.590447
-0.540002,7,272.601867
-0.674623,7,272.613697
-0.562602,7,272.629725
-0.718855,7,272.645075
-0.505703,7,272.660268
-0.585151,7,272.669008
-0.590991,7,272.676905
-0.503327,7,272.686135
-0.55938,7,272.695249
-0.449113,7,272.703225
-0.551368,7,272.71349
-0.470033,7,272.721515
-0.530235,7,272.736156
-0.744594,7,272.751242
-0.513179,7,272.766266
-0.52577,7,272.781262
-0.541561,7,272.79629
-0.546411,7,272.812262
-0.544304,7,272.821576
-0.637544,7,272.83531
-0.648686,7,272.849111
-0.573557,7,272.862003
-0.55641,7,272.874238
-0.618153,7,272.886937
-0.552692,7,272.899079
-0.633316,7,272.913241
-0.609831,7,272.931242
-0.602908,7,272.946122
-0.674506,7,272.957631
-0.608288,7,272.971797
-0.454807,7,272.985878
-0.587734,7,272.996238
-0.495808,7,273.006373
-0.587977,7,273.017096
-0.721472,7,273.031132
-0.689981,7,273.041702
-0.531428,7,273.055837
-0.498255,7,273.071053
-0.642091,7,273.087758
-0.516066,7,273.105133
-0.533817,7,273.122228
-0.538482,7,273.137702
-0.491099,7,273.152067
-0.534749,7,273.165934
-0.546126,7,273.180766
-0.583057,7,273.190828
-0.587653,7,273.205626
-0.69108,7,273.221933
-0.595377,7,273.238142
-0.551092,7,273.25021
-0.476352,7,273.263181
-0.61792,7,273.271497
-0.531783,7,273.287078
-0.625564,7,273.303462
-0.588677,7,273.319852
-0.626897,7,273.335082
-0.578291,7,273.350705
-0.624698,7,273.364539
-0.579231,7,273.374035
-0.585619,7,273.385368
-0.45544,7,273.39702
-0.514074,7,273.412441
-0.495434,7,273.422076
-0.527699,7,273.435123
-0.547529,7,273.448591
-0.608913,7,273.458114
-0.586933,7,273.466902
-0.508534,7,273.475303
-0.546429,7,273.487473
-0.492621,7,273.499488
-0.580631,7,273.515941
-0.502647,7,273.531946
-0.545303,7,273.547775
-0.529891,7,273.56339
-0.583758,7,273.578516
-0.592711,7,273.594716
-0.581572,7,273.605427
-0.519849,7,273.621816
-0.67141,7,273.634165
-0.485676,7,273.643615
-0.606123,7,273.658472
-0.600869,7,273.666586
-0.509686,7,273.674526
-0.51909,7,273.687811
-0.459345,7,273.705657
-0.568173,7,273.750695
-0.696894,7,273.767345
-0.626164,7,273.780969
-0.570458,7,273.790075
-0.525433,7,273.804452
-0.508263,7,273.81766
-0.540351,7,273.828953
-0.554033,7,273.845318
-0.527036,7,273.860786
-0.503797,7,273.877131
-0.608594,7,273.890563
-0.581354,7,273.904437
-0.645975,7,273.920076
-0.506437,7,273.93893
-0.992847,7,273.955942
-0.490884,7,273.971655
-0.572693,7,273.987252
-0.518401,7,273.99944
-0.503739,7,274.015149
-0.477408,7,274.028512
-0.474279,7,274.037976
-0.492626,7,274.049683
-0.50117,7,274.060307
-0.737376,7,274.076574
-0.522997,7,274.091613
-0.536311,7,274.106312
-0.490016,7,274.11635
-0.523813,7,274.125486
-0.596938,7,274.134842
-0.586986,7,274.147918
-0.509162,7,274.155975
-0.563123,7,274.170731
-0.475812,7,274.185838
-0.585343,7,274.200862
-0.568813,7,274.213194
-0.533154,7,274.220931
-0.652193,7,274.229388
-0.691126,7,274.238895
-0.571147,7,274.248323
-0.669053,7,274.257736
-0.564814,7,274.268154
-0.528503,7,274.279565
-0.563028,7,274.294871
-0.668326,7,274.309844
-0.566371,7,274.325072
-0.594321,7,274.340011
-0.583209,7,274.350634
-0.459994,7,274.359998
-0.539133,7,274.369253
-0.540529,7,274.380133
-0.525707,7,274.388133
-0.490097,7,274.40201
-0.56499,7,274.41714
-0.640951,7,274.43084
-0.535255,7,274.438977
-0.563951,7,274.447658
-0.575462,7,274.455669
-0.54686,7,274.465513
-0.600572,7,274.475104
-0.505485,7,274.486229
-0.483665,7,274.497834
-0.485869,7,274.513098
-0.599486,7,274.528145
-0.603914,7,274.536512
-0.586541,7,274.546905
-0.580007,7,274.561991
-0.614694,7,274.577057
-0.625013,7,274.59447
-0.557872,7,274.602591
-0.548185,7,274.615635
-0.69511,7,274.629821
-0.586679,7,274.639263
-0.588666,7,274.651943
-0.506416,7,274.666905
-0.492026,7,274.68187
-0.606455,7,274.69679
-1.038364,7,274.713295
-0.773173,7,274.722449
-0.493129,7,274.737198
-0.644868,7,274.752644
-0.586598,7,274.764911
-0.495933,7,274.772864
-0.631034,7,274.783262
-0.582465,7,274.791276
-0.540382,7,274.807247
-0.5483,7,274.822246
-0.526806,7,274.833869
-0.539132,7,274.843163
-0.601075,7,274.85909
-0.57823,7,274.874339
-0.539388,7,274.889329
-0.497884,7,274.900687
-0.630636,7,274.910525
-0.512685,7,274.925631
-0.49721,7,274.940538
-0.523856,7,274.951418
-0.653551,7,274.962075
-0.532843,7,274.977412
-0.496807,7,274.992581
-0.469914,7,275.007568
-0.631838,7,275.022588
-0.520444,7,275.033419
-0.57169,7,275.041505
-0.514042,7,275.052205
-0.711163,7,275.064061
-0.68931,7,275.078825
-0.607881,7,275.088338
-0.47056,7,275.100552
-0.682878,7,275.11558
-0.564664,7,275.130707
-0.523751,7,275.145852
-0.481697,7,275.156499
-0.543222,7,275.167669
-0.467877,7,275.180145
-0.550234,7,275.195448
-0.544516,7,275.210442
-0.576894,7,275.225514
-0.526575,7,275.240436
-0.663355,7,275.251111
-0.535834,7,275.263511
-0.571329,7,275.280061
-0.513093,7,275.295338
-0.543929,7,275.310342
-0.60004,7,275.325411
-0.582131,7,275.340328
-0.649419,7,275.350966
-0.574635,7,275.360234
-0.465567,7,275.369695
-0.483258,7,275.381718
-0.495707,7,275.389683
-0.512199,7,275.401504
-0.640053,7,275.409676
-0.5638,7,275.424607
-0.640801,7,275.434765
-0.448772,7,275.443599
-0.578814,7,275.458585
-0.463651,7,275.473516
-0.625162,7,275.482933
-0.499514,7,275.491681
-0.486248,7,275.509068
-0.572341,7,275.52503
-0.588745,7,275.540516
-0.688042,7,275.555554
-0.548254,7,275.570533
-0.638248,7,275.58553
-0.583879,7,275.600329
-0.510153,7,275.610477
-0.701506,7,275.626254
-0.549547,7,275.641994
-1.019363,7,275.657029
-0.675734,7,275.672376
-0.660577,7,275.687345
-0.584309,7,275.702306
-0.553583,7,275.719157
-0.664219,7,275.734762
-0.583425,7,275.742621
-0.590424,7,275.75721
-0.645034,7,275.766631
-0.527631,7,275.774496
-0.555106,7,275.78413
-0.521752,7,275.79191
-0.50335,7,275.806143
-0.629761,7,275.82112
-0.488025,7,275.83522
-0.483409,7,275.847927
-0.634217,7,275.855901
-0.699941,7,275.867435
-0.562298,7,275.882454
-0.615786,7,275.897357
-0.649245,7,275.91234
-0.585264,7,275.927292
-0.590048,7,275.945135
-0.489455,7,275.953303
-0.634377,7,275.966574
-0.628725,7,275.981822
-0.598116,7,275.996821
-0.578438,7,276.011698
-0.493322,7,276.019556
-0.526234,7,276.028406
-0.611885,7,276.045783
-0.497628,7,276.053622
-0.532038,7,276.066352
-0.501189,7,276.08157
-0.473623,7,276.095821
-0.61219,7,276.103694
-0.600298,7,276.114359
-0.675608,7,276.128489
-0.584306,7,276.136287
-0.571812,7,276.144708
-0.61529,7,276.153977
-0.503988,7,276.168643
-0.602605,7,276.182801
-0.487987,7,276.190604
-0.678032,7,276.205225
-0.685275,7,276.220247
-0.514477,7,276.23124
-0.702015,7,276.239051
-0.695979,7,276.250502
-0.554741,7,276.398025
-0.640625,7,276.41387
-0.655999,7,276.429403
-0.638201,7,276.444785
-0.646565,7,276.463223
-0.510377,7,276.471853
-0.57839,7,276.484928
-0.507817,7,276.50045
-0.595967,7,284.753135
-0.635119,7,284.765104
-0.611973,7,284.781195
-0.701011,7,284.795426
-0.474204,7,284.80494
-0.513268,7,284.814383
-0.567203,7,284.823925
-0.702406,7,284.842164
-0.572886,7,284.858762
-0.651239,7,284.874435
-0.713789,7,284.890085
-0.538515,7,284.905659
-0.476121,7,284.919477
-0.478603,7,284.931133
-0.522171,7,284.940668
-0.600226,7,284.957298
-0.564557,7,284.973134
-0.63843,7,284.988899
-0.607884,7,285.004377
-0.5053,7,285.019477
-0.566179,7,285.03352
-0.51961,7,285.041315
-0.562808,7,285.056226
-0.549032,7,285.071874
-0.654174,7,285.08293
-1.006512,7,285.090979
-0.96026,7,285.104612
-0.723513,7,285.119629
-0.487457,7,285.134634
-0.527579,7,285.148585
-0.472124,7,285.157799
-0.505985,7,285.174094
-0.522338,7,285.189261
-0.551404,7,285.204301
-0.495319,7,285.219293
-0.517649,7,285.234161
-0.57075,7,285.247813
-0.634882,7,285.255585
-0.585373,7,285.269837
-0.675627,7,285.285612
-0.581056,7,285.300873
-0.565589,7,285.31582
-0.557353,7,285.330885
-0.55489,7,285.346075
-0.505987,7,285.35387
-0.486737,7,285.366548
-0.638668,7,285.381718
-0.498843,7,285.396573
-0.504216,7,285.41168
-0.509272,7,285.426729
-0.50701,7,285.441631
-0.543585,7,285.456516
-0.558228,7,285.4682
-0.662293,7,285.48128
-0.771772,7,285.496557
-0.61064,7,285.51174
-0.582684,7,285.526776
-0.741802,7,285.541657
-0.593812,7,285.556571
-0.528344,7,285.56957
-0.614123,7,285.581629
-0.656211,7,285.589643
-0.557648,7,285.601765
-0.610109,7,285.616925
-0.495007,7,285.632224
-0.540553,7,285.647412
-0.509173,7,285.662358
-0.578559,7,285.679757
-0.529056,7,285.694999
-0.604097,7,285.710407
-0.558802,7,285.72573
-0.535462,7,285.740732
-0.635447,7,285.75583
-0.579291,7,285.770782
-0.572802,7,285.785733
-0.591792,7,285.799139
-0.588598,7,285.81011
-0.651344,7,285.825967
-0.641934,7,285.841321
-0.59327,7,285.856322
-0.512349,7,285.87087
-0.560939,7,285.879392
-0.492842,7,285.888635
-0.530136,7,285.89959
-0.572372,7,285.907458
-0.506273,7,285.919176
-0.638477,7,285.927731
-0.663308,7,285.935844
-0.761346,7,285.945138
-0.521221,7,285.960313
-0.482248,7,285.975443
-0.600685,7,285.990413
-0.571557,7,286.0053
-0.620651,7,286.017316
-0.552257,7,286.029392
-0.516187,7,286.04496
-0.719387,7,286.060233
-0.590524,7,286.075208
-0.664285,7,286.085049
-0.525244,7,286.09593
-0.625765,7,286.113425
-0.577042,7,286.121242
-0.568318,7,286.135679
-0.595733,7,286.148268
-0.606733,7,286.15775
-0.583879,7,286.171953
-0.604891,7,286.187364
-0.487474,7,286.202459
-0.544916,7,286.215386
-0.54838,7,286.223128
-0.560033,7,286.23473
-0.592076,7,286.242761
-0.683806,7,286.258057
-0.535312,7,286.273115
-0.450345,7,286.283219
-0.550133,7,286.291437
-0.645384,7,286.299578
-0.706478,7,286.307572
-0.62096,7,286.317322
-1.017135,7,286.329045
-0.60542,7,286.338624
-0.622102,7,286.353797
-0.519424,7,286.368927
-0.583602,7,286.384188
-0.542416,7,286.396523
-0.792564,7,286.406001
-0.506236,7,286.414771
-0.572381,7,286.42273
-0.56248,7,286.431792
-0.579747,7,286.443473
-0.522142,7,286.453183
-0.526465,7,286.467765
-0.601867,7,286.482985
-0.58865,7,286.498077
-0.634715,7,286.512178
-0.597928,7,286.520139
-0.493884,7,286.530395
-0.689996,7,286.546956
-0.624492,7,286.554877
-0.628353,7,286.568235
-0.570177,7,286.581043
-0.619812,7,286.589102
-0.583274,7,286.601306
-0.651896,7,286.616424
-0.534835,7,286.631454
-0.479162,7,286.646343
-0.624294,7,286.662068
-0.665989,7,286.66991
-0.578834,7,286.682303
-0.603231,7,286.696024
-0.585317,7,286.704025
-0.580689,7,286.712879
-0.574614,7,286.72104
-0.646817,7,286.730598
-0.547607,7,286.740057
-0.443993,7,286.749551
-0.554434,7,286.758994
-0.534646,7,286.767029
-0.540625,7,286.777282
-0.508837,7,286.785355
-0.586502,7,286.79863
-0.535004,7,286.814098
-0.492734,7,286.829478
-0.552105,7,286.844671
-0.688589,7,286.85969
-0.538602,7,286.87463
-0.513511,7,286.884959
-0.50661,7,286.895716
-0.591156,7,286.910888
-0.501416,7,286.920513
-0.56294,7,286.932597
-0.637356,7,286.947881
-0.564814,7,286.962981
-0.627251,7,286.977878
-0.6352,7,286.994008
-0.677107,7,287.001821
-0.510813,7,287.01342
-0.520364,7,287.021501
-0.509297,7,287.032588
-0.608362,7,287.046018
-0.618864,7,287.061009
-0.53388,7,287.075968
-0.665033,7,287.090836
-0.513412,7,287.102247
-0.629117,7,287.115428
-0.575043,7,287.129229
-0.460384,7,287.138707
-0.516533,7,287.147823
-0.514383,7,287.15595
-0.511231,7,287.168923
-0.52141,7,287.183903
-0.456201,7,287.19885
-0.548417,7,287.216526
-0.545187,7,287.23064
-0.519378,7,287.246127
-0.604823,7,287.261362
-0.635027,7,287.270642
-0.643487,7,287.283124
-0.541999,7,287.295091
-0.568194,7,287.304579
-0.457524,7,287.314266
-0.61993,7,287.323732
-0.513391,7,287.33429
-0.61445,7,287.344868
-0.582019,7,287.360458
-0.65833,7,287.37548
-0.620453,7,287.390395
-0.535695,7,287.400458
-0.536499,7,287.408465
-0.620686,7,287.422849
-0.727027,7,287.437755
-0.588004,7,287.450155
-0.558202,7,287.462804
-0.487023,7,287.478032
-0.689028,7,287.493095
-0.652123,7,287.508048
-0.516033,7,287.517062
-0.488959,7,287.524894
-0.603757,7,287.534428
-0.589903,7,287.546815
-0.513042,7,287.554849
-0.682628,7,287.569
-0.686145,7,287.584189
-0.539162,7,287.599193
-0.472528,7,287.612178
-0.506683,7,287.621597
-0.583187,7,287.631192
-0.959992,7,287.640749
-0.586073,7,287.650276
-0.63121,7,287.662652
-0.613037,7,287.670714
-0.638417,7,287.686143
-0.669912,7,287.701557
-0.574858,7,287.716604
-0.626677,7,287.731625
-0.612597,7,287.74525
-0.499802,7,287.754439
-0.482291,7,287.767198
-0.54306,7,287.7853
-0.629044,7,287.799962
-0.570964,7,287.80782
-0.557879,7,287.822266
-0.536433,7,287.8374
-0.620695,7,287.852572
-0.522571,7,287.865031
-0.55141,7,287.872826
-0.584846,7,287.881813
-0.571446,7,287.891261
-0.562097,7,287.901634
-0.573958,7,287.912959
-0.769846,7,287.928551
-0.567657,7,287.943735
-0.573931,7,287.958741
-0.48081,7,287.967442
-0.670074,7,287.975499
-0.521077,7,287.985264
-0.615837,7,287.99509
-0.585219,7,288.004664
-0.509616,7,288.015475
-0.614354,7,288.024234
-0.512891,7,288.040661
-0.507171,7,288.05163
-0.57804,7,288.061968
-0.661937,7,288.07017
-0.576039,7,288.079154
-0.601676,7,288.087154
-0.569191,7,288.097566
-0.697637,7,288.113134
-0.510481,7,288.121178
-0.510052,7,288.132028
-0.490859,7,288.146666
-1.015991,7,288.154723
-0.569418,7,288.166312
-0.502114,7,288.181542
-0.597013,7,288.195209
-0.633023,7,288.203261
-0.497652,7,288.213555
-0.663746,7,288.221584
-0.711155,7,288.233894
-0.535722,7,288.249435
-0.622658,7,288.263261
-0.578929,7,288.271312
-0.492921,7,288.282858
-0.669322,7,288.297886
-0.562785,7,288.311901
-0.546957,7,288.319889
-0.715956,7,288.333739
-0.585599,7,288.350054
-0.674075,7,288.363521
-0.621736,7,288.372964
-0.672391,7,288.386047
-0.596818,7,288.401615
-0.615102,7,288.416644
-0.515174,7,296.617549
-0.56143,7,296.630387
-0.490276,7,296.638487
-0.53059,7,296.647888
-0.58349,7,296.657401
-0.577436,7,296.671616
-0.461272,7,296.689487
-0.59859,7,296.702261
-0.655811,7,296.713539
-0.547566,7,296.72905
-0.643226,7,296.743758
-0.450299,7,296.753324
-0.647247,7,296.765199
-0.549264,7,296.778227
-0.514543,7,296.787722
-0.641774,7,296.79945
-0.576849,7,296.81016
-0.574042,7,296.826183
-0.511393,7,296.841564
-0.514966,7,296.856647
-0.468362,7,296.870322
-0.545113,7,296.882723
-0.527266,7,296.898355
-0.589755,7,296.914112
-0.532743,7,296.922129
-0.524145,7,296.936948
-0.696404,7,296.952632
-0.625934,7,296.968243
-0.532711,7,296.984194
-0.584553,7,296.997837
-0.631769,7,297.007399
-0.504313,7,297.016994
-0.528216,7,297.029487
-0.550631,7,297.037533
-0.470161,7,297.051275
-0.651172,7,297.066921
-0.479831,7,297.082321
-0.462611,7,297.097262
-0.614135,7,297.112287
-0.487843,7,297.127197
-0.492408,7,297.144275
-0.650039,7,297.152102
